transaction_id,customer_id,amount,transaction_date
T03391,1212,12854,2023-07-14
T03392,907,11513,2023-12-16
T03393,13,13117,2023-12-28
T03394,603,9037,2023-07-19
T03395,200,8550,2023-08-31
T03396,586,3756,2023-05-15
T03397,1792,13005,2023-03-16
T03398,1480,14024,2023-09-29
T03399,448,142320,2023-08-11
T03400,1812,94371,2023-01-07
T03401,1864,3293,2023-05-28
T03402,841,12801,2023-08-18
T03403,1095,2338,2023-07-15
T03404,590,74004,2023-12-14
T03405,1820,4015,2023-06-11
T03406,1154,9882,2023-09-29
T03407,889,11515,2023-12-16
T03408,43,65396,2023-01-22
T03409,520,9584,2023-02-19
T03410,1037,1554,2023-09-30
T03411,725,14747,2023-11-23
T03412,623,14872,2023-07-01
T03413,988,2217,2023-08-10
T03414,803,14402,2023-11-09
T03415,535,225168,2023-11-30
T03416,302,1794,2023-05-20
T03417,1790,13522,2023-06-21
T03418,527,1104,2023-05-19
T03419,1666,1789,2023-05-17
T03420,1597,3252,2023-02-20
T03421,1139,14804,2023-05-11
T03422,460,11333,2023-12-02
T03423,832,40334,2023-10-27
T03424,505,2113,2023-07-20
T03425,1332,12586,2023-08-25
T03426,932,3474,2023-12-12
T03427,1987,11198,2023-05-04
T03428,325,107336,2023-12-11
T03429,579,9285,2023-10-29
T03430,761,1967,2023-04-10
T03431,1199,7114,2023-09-24
T03432,851,1990,2023-06-22
T03433,1538,11122,2023-12-13
T03434,1196,11448,2023-12-20
T03435,960,11924,2023-04-03
T03436,502,90808,2023-06-10
T03437,334,8916,2023-10-08
T03438,284,11801,2023-01-06
T03439,475,8993,2023-12-11
T03440,1078,1257,2023-01-05
T03441,1482,1108,2023-02-04
T03442,1603,9719,2023-01-07
T03443,1444,82305,2023-07-30
T03444,1638,7739,2023-02-20
T03445,632,1194,2023-09-26
T03446,703,12192,2023-02-23
T03447,409,9673,2023-12-17
T03448,982,239318,2023-08-17
T03449,1328,1225,2023-06-29
T03450,1959,9777,2023-04-23
T03451,559,1274,2023-05-26
T03452,222,1280,2023-05-09
T03453,1557,4614,2023-04-09
T03454,158,14322,2023-01-18
T03455,348,12433,2023-01-13
T03456,1183,12043,2023-11-14
T03457,889,8054,2023-02-17
T03458,1908,14208,2023-01-30
T03459,922,296339,2023-11-01
T03460,1259,33496,2023-12-03
T03461,662,2753,2023-04-22
T03462,405,2578,2023-11-03
T03463,1281,9591,2023-11-23
T03464,677,3439,2023-03-04
T03465,589,4948,2023-12-29
T03466,1621,886,2023-03-03
T03467,558,91235,2023-02-14
T03468,905,9625,2023-11-06
T03469,1937,5135,2023-03-08
T03470,1071,14356,2023-07-12
T03471,1237,6807,2023-12-03
T03472,479,5379,2023-11-28
T03473,487,14024,2023-10-17
T03474,1595,1725,2023-04-05
T03475,566,2294,2023-02-26
T03476,1366,7112,2023-12-23
T03477,524,7652,2023-04-05
T03478,704,1980,2023-05-10
T03479,1527,10256,2023-05-31
T03480,1030,1096,2023-08-28
T03481,821,12423,2023-12-05
T03482,1168,4700,2023-02-08
T03483,858,5914,2023-11-24
T03484,1285,229317,2023-08-21
T03485,585,14566,2023-05-22
T03486,686,272263,2023-08-07
T03487,232,2320,2023-12-21
T03488,270,11710,2023-12-08
T03489,940,11647,2023-06-15
T03490,1471,13445,2023-05-12
T03491,874,1519,2023-03-24
T03492,1246,2531,2023-02-07
T03493,52,7640,2023-05-22
T03494,116,7213,2023-02-01
T03495,538,7179,2023-07-15
T03496,1589,10055,2023-07-18
T03497,1901,4399,2023-06-20
T03498,541,64710,2023-01-31
T03499,1043,11432,2023-05-13
T03500,815,1154,2023-05-16
T03501,1416,12515,2023-04-02
T03502,791,94927,2023-08-14
T03503,1653,2354,2023-02-05
T03504,618,9189,2023-09-09
T03505,419,14849,2023-04-13
T03506,309,8109,2023-11-09
T03507,1763,11566,2023-07-21
T03508,864,13851,2023-04-02
T03509,186,6427,2023-11-27
T03510,261,10270,2023-09-09
T03511,1552,2562,2023-02-25
T03512,1297,284564,2023-03-15
T03513,160,79226,2023-10-04
T03514,870,1697,2023-08-09
T03515,762,4764,2023-04-22
T03516,224,4463,2023-11-11
T03517,1280,12342,2023-11-26
T03518,180,10286,2023-02-24
T03519,20,4395,2023-08-15
T03520,1648,5441,2023-05-13
T03521,632,1762,2023-02-22
T03522,1730,2218,2023-01-18
T03523,1492,12213,2023-02-07
T03524,1647,5593,2023-02-06
T03525,1234,9897,2023-10-20
T03526,1537,5116,2023-05-09
T03527,58,11782,2023-08-17
T03528,1117,1539,2023-01-10
T03529,1245,3938,2023-09-12
T03530,723,14933,2023-03-18
T03531,1964,6152,2023-12-01
T03532,1256,1256,2023-11-24
T03533,1798,4394,2023-01-01
T03534,1388,10617,2023-01-20
T03535,615,3362,2023-12-07
T03536,562,62205,2023-07-19
T03537,374,2260,2023-05-17
T03538,622,5903,2023-03-19
T03539,1480,3661,2023-12-25
T03540,88,10239,2023-06-18
T03541,1044,4939,2023-07-20
T03542,1014,10284,2023-10-22
T03543,14,14674,2023-01-02
T03544,133,14917,2023-09-21
T03545,1961,7375,2023-12-29
T03546,1832,12092,2023-09-09
T03547,1058,9856,2023-09-02
T03548,892,6435,2023-08-12
T03549,1232,7288,2023-07-26
T03550,1837,13379,2023-02-05
T03551,1223,13119,2023-10-04
T03552,592,3292,2023-04-26
T03553,583,13951,2023-01-02
T03554,1179,12293,2023-07-16
T03555,1614,12864,2023-12-19
T03556,1102,70559,2023-09-04
T03557,1196,9204,2023-03-04
T03558,289,13213,2023-10-18
T03559,1569,6666,2023-10-02
T03560,1836,1879,2023-07-03
T03561,1812,75607,2023-06-20
T03562,1013,8161,2023-12-16
T03563,879,4803,2023-06-05
T03564,1444,19963,2023-07-25
T03565,7,6580,2023-01-29
T03566,1184,10915,2023-11-20
T03567,240,13599,2023-11-28
T03568,1987,90460,2023-02-16
T03569,1447,5379,2023-07-07
T03570,536,7499,2023-10-01
T03571,1750,13673,2023-06-24
T03572,70,6347,2023-02-11
T03573,1904,1485,2023-08-24
T03574,216,11389,2023-05-29
T03575,1128,45825,2023-11-28
T03576,1751,255402,2023-04-14
T03577,1078,8381,2023-04-01
T03578,806,9038,2023-10-11
T03579,330,4737,2023-01-21
T03580,848,6829,2023-07-16
T03581,1227,82487,2023-12-05
T03582,1312,7150,2023-04-08
T03583,45,8075,2023-06-03
T03584,829,98690,2023-12-23
T03585,198,12136,2023-07-19
T03586,1240,10598,2023-02-24
T03587,1505,11824,2023-11-19
T03588,1333,7227,2023-12-19
T03589,896,21232,2023-07-03
T03590,1459,252419,2023-09-07
T03591,332,11135,2023-02-13
T03592,696,5839,2023-11-20
T03593,27,259205,2023-08-13
T03594,1190,5037,2023-04-08
T03595,318,401,2023-03-13
T03596,1298,2344,2023-01-19
T03597,1407,5390,2023-04-09
T03598,365,90428,2023-01-13
T03599,1127,7225,2023-10-31
T03600,960,12660,2023-05-03
T03601,1527,13843,2023-09-08
T03602,1869,11385,2023-07-19
T03603,373,30221,2023-02-02
T03604,1640,13118,2023-10-04
T03605,1950,7383,2023-11-26
T03606,245,133015,2023-06-07
T03607,1841,6909,2023-09-13
T03608,1193,77931,2023-10-01
T03609,1652,474,2023-08-19
T03610,1677,1085,2023-01-09
T03611,1442,6050,2023-01-19
T03612,1380,8286,2023-06-23
T03613,478,3448,2023-01-29
T03614,125,13473,2023-06-22
T03615,537,5419,2023-01-22
T03616,706,2674,2023-07-27
T03617,1920,3170,2023-03-02
T03618,1636,2430,2023-04-19
T03619,1426,4070,2023-12-01
T03620,1541,66489,2023-12-08
T03621,531,8353,2023-09-25
T03622,1706,10125,2023-08-23
T03623,786,10088,2023-12-14
T03624,254,184333,2023-10-02
T03625,121,7685,2023-03-18
T03626,1056,2692,2023-10-24
T03627,661,1430,2023-04-30
T03628,1802,467,2023-02-06
T03629,1061,6798,2023-01-19
T03630,1713,10080,2023-03-14
T03631,1366,2524,2023-09-08
T03632,1037,10780,2023-12-01
T03633,1207,88386,2023-01-10
T03634,1681,1428,2023-08-30
T03635,1289,276418,2023-11-13
T03636,88,7311,2023-01-24
T03637,1964,1202,2023-05-05
T03638,1486,5781,2023-12-26
T03639,46,1794,2023-11-29
T03640,1416,7353,2023-03-08
T03641,1143,13765,2023-01-08
T03642,933,2387,2023-03-30
T03643,1555,12875,2023-11-20
T03644,1471,10167,2023-01-26
T03645,1756,4977,2023-06-07
T03646,1966,10370,2023-02-19
T03647,745,9537,2023-08-22
T03648,1630,3778,2023-11-09
T03649,967,2907,2023-03-29
T03650,763,7237,2023-10-30
T03651,762,3777,2023-02-02
T03652,794,3274,2023-02-24
T03653,744,45247,2023-02-28
T03654,1070,5933,2023-09-12
T03655,1910,5397,2023-11-01
T03656,1532,9079,2023-11-12
T03657,558,29127,2023-04-23
T03658,1995,2036,2023-02-02
T03659,526,3739,2023-04-14
T03660,597,8121,2023-08-07
T03661,1855,1230,2023-06-22
T03662,840,7899,2023-12-14
T03663,3,5911,2023-07-25
T03664,1052,8933,2023-06-16
T03665,1405,13823,2023-03-03
T03666,157,2260,2023-12-17
T03667,855,6916,2023-10-22
T03668,1938,5123,2023-10-07
T03669,1955,5040,2023-03-12
T03670,511,12811,2023-06-14
T03671,1357,11240,2023-04-20
T03672,1868,9123,2023-01-24
T03673,687,10728,2023-10-31
T03674,1138,5551,2023-03-30
T03675,1413,900,2023-06-21
T03676,1511,8501,2023-02-02
T03677,1867,2752,2023-03-03
T03678,1274,654,2023-05-21
T03679,571,5991,2023-03-14
T03680,715,127,2023-08-01
T03681,1339,7483,2023-03-28
T03682,239,3221,2023-12-23
T03683,1258,91289,2023-07-09
T03684,303,3612,2023-10-11
T03685,607,14173,2023-03-26
T03686,991,6399,2023-08-13
T03687,1677,8212,2023-05-05
T03688,334,6484,2023-10-25
T03689,113,8055,2023-01-21
T03690,1645,2766,2023-03-10
T03691,362,10738,2023-02-21
T03692,1881,85684,2023-11-20
T03693,801,5922,2023-11-10
T03694,97,6253,2023-07-12
T03695,1982,10883,2023-03-22
T03696,1871,12391,2023-01-09
T03697,16,102652,2023-09-07
T03698,556,2062,2023-02-11
T03699,1978,6147,2023-01-04
T03700,376,3910,2023-01-04
T03701,742,3762,2023-04-02
T03702,390,6228,2023-02-15
T03703,620,5775,2023-12-28
T03704,1241,13040,2023-11-30
T03705,1423,12386,2023-10-31
T03706,1284,11369,2023-05-26
T03707,824,9044,2023-08-02
T03708,320,10435,2023-12-22
T03709,196,13811,2023-09-01
T03710,1502,41775,2023-12-21
T03711,418,3169,2023-03-06
T03712,1499,7161,2023-04-16
T03713,607,5592,2023-03-15
T03714,568,14377,2023-11-24
T03715,544,1709,2023-05-19
T03716,231,57843,2023-09-25
T03717,884,2865,2023-08-19
T03718,521,10238,2023-07-30
T03719,703,36188,2023-05-03
T03720,1897,10703,2023-03-31
T03721,1224,9939,2023-11-09
T03722,846,33583,2023-12-21
T03723,673,12169,2023-01-20
T03724,1623,2353,2023-11-02
T03725,21,1440,2023-04-03
T03726,1335,299824,2023-09-13
T03727,588,1990,2023-11-10
T03728,1977,12605,2023-02-15
T03729,898,4434,2023-11-18
T03730,1677,8183,2023-06-04
T03731,1662,14069,2023-06-28
T03732,1787,5773,2023-08-03
T03733,1924,14619,2023-01-03
T03734,1620,12351,2023-10-13
T03735,1458,68129,2023-05-01
T03736,371,14417,2023-04-09
T03737,1584,63627,2023-03-02
T03738,1915,98208,2023-09-29
T03739,78,9180,2023-02-18
T03740,1566,28242,2023-11-13
T03741,1309,11376,2023-07-05
T03742,648,5961,2023-10-04
T03743,140,4965,2023-09-17
T03744,553,5139,2023-04-23
T03745,998,11791,2023-08-26
T03746,282,90407,2023-11-17
T03747,1586,12718,2023-12-04
T03748,1282,7932,2023-04-17
T03749,1847,1644,2023-05-22
T03750,1384,2211,2023-01-28
T03751,440,8357,2023-04-10
T03752,270,10796,2023-02-27
T03753,1158,8851,2023-03-18
T03754,746,10539,2023-12-17
T03755,1664,7566,2023-08-31
T03756,104,9755,2023-09-12
T03757,766,9300,2023-04-01
T03758,95,2933,2023-03-23
T03759,1873,7853,2023-12-10
T03760,729,2326,2023-01-23
T03761,1597,1602,2023-01-28
T03762,480,13955,2023-11-27
T03763,780,6890,2023-07-06
T03764,1265,12495,2023-05-26
T03765,13,14308,2023-04-18
T03766,1171,9796,2023-08-11
T03767,1964,10729,2023-05-09
T03768,1776,93647,2023-06-21
T03769,601,2392,2023-11-12
T03770,95,547,2023-08-21
T03771,1851,1116,2023-01-23
T03772,293,11774,2023-02-23
T03773,25,224245,2023-01-27
T03774,1296,6816,2023-10-03
T03775,1529,31802,2023-04-01
T03776,1190,11600,2023-03-22
T03777,939,2609,2023-01-15
T03778,762,1725,2023-09-06
T03779,1111,10227,2023-09-21
T03780,654,11568,2023-03-01
T03781,1670,98797,2023-02-06
T03782,985,5798,2023-05-01
T03783,1815,7547,2023-08-16
T03784,638,13331,2023-10-31
T03785,1852,53463,2023-10-24
T03786,491,14045,2023-06-16
T03787,1932,8052,2023-08-03
T03788,1165,23886,2023-04-12
T03789,1892,11382,2023-12-13
T03790,1127,2615,2023-06-16
T03791,1250,5239,2023-04-28
T03792,1926,39098,2023-02-26
T03793,575,2191,2023-06-16
T03794,294,13236,2023-04-27
T03795,896,77999,2023-02-20
T03796,1330,10142,2023-05-02
T03797,1278,10511,2023-07-31
T03798,1204,12266,2023-04-13
T03799,40,10424,2023-07-12
T03800,776,38971,2023-04-23
T03801,1725,8303,2023-02-07
T03802,520,7129,2023-08-30
T03803,1640,7408,2023-10-27
T03804,1761,171389,2023-09-06
T03805,546,99070,2023-01-28
T03806,236,2510,2023-08-12
T03807,463,12312,2023-03-16
T03808,1252,9199,2023-04-21
T03809,1724,3469,2023-11-09
T03810,1849,1512,2023-08-21
T03811,483,200,2023-04-02
T03812,430,176555,2023-07-18
T03813,1046,528,2023-07-11
T03814,343,2920,2023-03-11
T03815,1064,159045,2023-08-23
T03816,1197,2406,2023-04-10
T03817,1463,2901,2023-11-20
T03818,1203,14620,2023-07-03
T03819,1622,12962,2023-05-19
T03820,133,3321,2023-04-14
T03821,351,6707,2023-06-21
T03822,1549,131760,2023-03-07
T03823,1564,6620,2023-01-17
T03824,506,8460,2023-12-21
T03825,84,13849,2023-10-19
T03826,993,947,2023-01-31
T03827,1488,9537,2023-05-24
T03828,830,8912,2023-03-11
T03829,861,3353,2023-02-26
T03830,343,4400,2023-08-27
T03831,1304,2599,2023-08-23
T03832,866,4089,2023-08-03
T03833,1287,12829,2023-03-29
T03834,1190,12415,2023-06-25
T03835,293,8412,2023-04-23
T03836,1533,6225,2023-06-01
T03837,1604,2100,2023-11-06
T03838,1250,5919,2023-03-22
T03839,1194,1732,2023-11-23
T03840,598,14274,2023-11-10
T03841,645,12645,2023-03-29
T03842,448,80168,2023-10-23
T03843,690,1370,2023-10-11
T03844,1002,14912,2023-04-28
T03845,855,6620,2023-02-14
T03846,502,94930,2023-07-30
T03847,764,2791,2023-09-25
T03848,1551,12094,2023-09-08
T03849,735,14108,2023-04-21
T03850,1403,3692,2023-10-30
T03851,1225,13132,2023-08-31
T03852,1643,4996,2023-08-25
T03853,250,9454,2023-05-23
T03854,1973,3858,2023-01-08
T03855,1433,10042,2023-08-08
T03856,601,3623,2023-05-07
T03857,125,6422,2023-05-07
T03858,113,10172,2023-06-17
T03859,981,7985,2023-08-11
T03860,1161,8570,2023-10-24
T03861,1783,4798,2023-04-24
T03862,1520,14070,2023-10-30
T03863,1702,7636,2023-03-18
T03864,150,2679,2023-10-21
T03865,875,4022,2023-01-03
T03866,343,2026,2023-08-02
T03867,1969,11493,2023-01-23
T03868,580,11769,2023-01-21
T03869,1757,8080,2023-08-29
T03870,783,7481,2023-09-16
T03871,321,57652,2023-01-18
T03872,822,243301,2023-08-06
T03873,1950,11061,2023-09-29
T03874,1885,4232,2023-07-21
T03875,532,8365,2023-09-03
T03876,1313,2525,2023-12-23
T03877,1513,8037,2023-02-20
T03878,492,7370,2023-08-20
T03879,612,1072,2023-09-11
T03880,252,12546,2023-05-04
T03881,1101,4519,2023-02-12
T03882,1671,4371,2023-10-13
T03883,1416,5560,2023-01-07
T03884,1436,13326,2023-12-21
T03885,173,234486,2023-07-28
T03886,875,14250,2023-04-22
T03887,201,14041,2023-03-09
T03888,217,2025,2023-07-03
T03889,376,10459,2023-06-01
T03890,1744,2667,2023-05-03
T03891,1610,14099,2023-11-28
T03892,11,9796,2023-02-16
T03893,1823,4063,2023-01-09
T03894,1792,6993,2023-09-03
T03895,1036,1435,2023-12-09
T03896,892,4228,2023-06-06
T03897,1614,8496,2023-03-24
T03898,435,566,2023-12-27
T03899,1708,5298,2023-08-24
T03900,1632,11988,2023-10-20
T03901,818,9019,2023-10-26
T03902,1397,9646,2023-01-13
T03903,1297,217538,2023-08-21
T03904,931,6134,2023-08-26
T03905,1921,206492,2023-03-12
T03906,1949,7367,2023-12-27
T03907,691,11015,2023-07-27
T03908,1600,7431,2023-04-05
T03909,1533,10617,2023-07-09
T03910,1156,2871,2023-11-17
T03911,855,6700,2023-08-26
T03912,1948,56135,2023-12-27
T03913,784,1975,2023-11-21
T03914,319,11114,2023-01-01
T03915,844,3826,2023-11-18
T03916,1973,14332,2023-02-06
T03917,1877,12036,2023-07-17
T03918,621,12566,2023-12-20
T03919,785,14117,2023-06-20
T03920,1192,48986,2023-09-29
T03921,397,2616,2023-01-17
T03922,1204,10669,2023-06-01
T03923,1082,447,2023-08-07
T03924,1504,12011,2023-05-19
T03925,1957,1597,2023-12-24
T03926,1615,6131,2023-11-10
T03927,460,2931,2023-10-05
T03928,61,41270,2023-10-22
T03929,369,6003,2023-04-17
T03930,1145,2916,2023-12-17
T03931,719,3999,2023-02-11
T03932,546,58929,2023-11-14
T03933,1606,12361,2023-06-21
T03934,1041,3316,2023-01-29
T03935,496,9369,2023-09-21
T03936,497,60916,2023-12-12
T03937,505,7852,2023-07-06
T03938,1556,10771,2023-01-27
T03939,969,3258,2023-02-26
T03940,1339,10417,2023-07-16
T03941,1093,3643,2023-07-07
T03942,1751,160897,2023-08-27
T03943,161,4043,2023-11-13
T03944,1638,8973,2023-01-21
T03945,1912,2703,2023-07-07
T03946,718,80435,2023-07-07
T03947,1169,94575,2023-03-31
T03948,1593,3838,2023-11-28
T03949,1619,10091,2023-10-14
T03950,993,783,2023-12-27
T03951,1409,9022,2023-02-04
T03952,269,5732,2023-10-15
T03953,1947,1649,2023-12-30
T03954,1478,34523,2023-04-15
T03955,699,6154,2023-03-12
T03956,1542,14795,2023-06-21
T03957,865,8389,2023-05-03
T03958,350,5574,2023-10-04
T03959,110,1878,2023-02-28
T03960,1507,7590,2023-11-29
T03961,407,6882,2023-09-02
T03962,650,578,2023-10-25
T03963,51,177037,2023-12-26
T03964,1427,3236,2023-04-18
T03965,1587,4196,2023-04-26
T03966,1500,14356,2023-06-14
T03967,1111,7290,2023-06-30
T03968,1092,10200,2023-05-17
T03969,596,9281,2023-09-15
T03970,979,95599,2023-12-15
T03971,1066,9109,2023-08-05
T03972,731,1775,2023-05-22
T03973,57,12218,2023-01-28
T03974,738,9056,2023-02-02
T03975,196,7809,2023-07-10
T03976,1784,12634,2023-06-26
T03977,1702,14760,2023-08-20
T03978,1086,8272,2023-09-06
T03979,1287,9006,2023-09-14
T03980,112,3740,2023-09-27
T03981,765,2354,2023-03-04
T03982,711,2415,2023-08-29
T03983,1202,1505,2023-12-30
T03984,948,258635,2023-09-30
T03985,26,1003,2023-12-14
T03986,410,5785,2023-09-30
T03987,758,1535,2023-05-30
T03988,531,5503,2023-08-20
T03989,1801,1020,2023-11-14
T03990,1341,9808,2023-07-08
T03991,1556,5729,2023-12-11
T03992,1130,788,2023-12-21
T03993,749,1973,2023-02-03
T03994,1842,10267,2023-04-07
T03995,1488,13165,2023-08-23
T03996,246,74921,2023-02-14
T03997,1105,10006,2023-02-11
T03998,662,9369,2023-07-20
T03999,909,2854,2023-04-02
T04000,396,10383,2023-05-28
T04001,522,2871,2023-02-09
T04002,1857,45112,2023-02-25
T04003,1760,13699,2023-03-26
T04004,926,9898,2023-05-22
T04005,264,58085,2023-02-27
T04006,1685,9880,2023-12-23
T04007,790,14477,2023-03-17
T04008,1298,13399,2023-09-12
T04009,1730,1681,2023-03-19
T04010,1968,13451,2023-04-15
T04011,172,12779,2023-09-24
T04012,265,8231,2023-11-18
T04013,1987,81611,2023-01-12
T04014,1846,4580,2023-05-31
T04015,1050,7965,2023-08-02
T04016,1493,23423,2023-12-16
T04017,1886,13058,2023-10-05
T04018,476,14599,2023-03-09
T04019,356,11709,2023-08-31
T04020,1050,13310,2023-06-27
T04021,34,5055,2023-08-04
T04022,264,49021,2023-08-16
T04023,1162,1528,2023-11-27
T04024,816,1942,2023-01-11
T04025,1719,5305,2023-05-30
T04026,875,6711,2023-04-07
T04027,754,14381,2023-02-02
T04028,566,2425,2023-01-12
T04029,462,165099,2023-04-29
T04030,1192,25386,2023-09-24
T04031,1655,41056,2023-11-27
T04032,655,4438,2023-06-21
T04033,81,14282,2023-07-30
T04034,757,13085,2023-10-24
T04035,1938,10632,2023-06-25
T04036,1888,12290,2023-12-02
T04037,870,6744,2023-11-27
T04038,1431,12644,2023-06-17
T04039,1598,10998,2023-09-06
T04040,1070,11367,2023-10-31
T04041,599,8015,2023-12-07
T04042,1635,3719,2023-12-23
T04043,807,11095,2023-09-29
T04044,1935,3281,2023-10-08
T04045,1077,13858,2023-08-16
T04046,984,4385,2023-08-23
T04047,704,947,2023-06-05
T04048,1983,7098,2023-10-18
T04049,476,1972,2023-03-09
T04050,592,10340,2023-06-06
T04051,16,141964,2023-03-29
T04052,1384,9720,2023-05-14
T04053,487,5605,2023-04-27
T04054,1862,10778,2023-09-05
T04055,706,9827,2023-07-10
T04056,1526,3758,2023-05-28
T04057,1165,52421,2023-01-25
T04058,620,12535,2023-03-17
T04059,1839,1298,2023-06-30
T04060,1019,5740,2023-05-26
T04061,777,10383,2023-08-22
T04062,447,5380,2023-03-27
T04063,290,9428,2023-11-13
T04064,209,12129,2023-03-24
T04065,1499,14355,2023-12-31
T04066,413,490,2023-10-02
T04067,677,3221,2023-05-27
T04068,1451,246632,2023-04-04
T04069,1878,13872,2023-03-31
T04070,1395,63948,2023-12-29
T04071,1856,1971,2023-12-21
T04072,664,5543,2023-12-08
T04073,1991,11746,2023-03-20
T04074,290,3078,2023-03-24
T04075,1456,233874,2023-05-02
T04076,1292,3174,2023-03-01
T04077,151,115451,2023-01-22
T04078,1743,699,2023-06-12
T04079,1279,12655,2023-10-22
T04080,1377,6277,2023-03-06
T04081,1401,14573,2023-08-14
T04082,1677,5055,2023-05-14
T04083,855,13475,2023-07-09
T04084,1382,2869,2023-04-05
T04085,608,3717,2023-04-16
T04086,1965,9019,2023-10-15
T04087,370,3329,2023-12-29
T04088,1251,10460,2023-01-18
T04089,705,11361,2023-12-07
T04090,1327,5402,2023-06-12
T04091,826,11286,2023-06-26
T04092,1005,7786,2023-03-17
T04093,1413,1636,2023-07-10
T04094,377,1951,2023-08-18
T04095,973,2237,2023-10-04
T04096,118,216101,2023-03-25
T04097,1029,14018,2023-10-01
T04098,444,13597,2023-06-04
T04099,1376,74404,2023-03-04
T04100,755,7600,2023-01-13
T04101,1557,4723,2023-07-27
T04102,1688,13284,2023-09-13
T04103,640,122935,2023-03-16
T04104,124,12382,2023-08-23
T04105,658,1611,2023-06-13
T04106,1301,8449,2023-03-21
T04107,822,299103,2023-01-03
T04108,1418,8996,2023-10-07
T04109,664,6362,2023-09-17
T04110,360,10534,2023-06-19
T04111,623,1040,2023-11-28
T04112,1493,22208,2023-12-28
T04113,1652,1977,2023-06-01
T04114,1724,11401,2023-08-31
T04115,1081,11881,2023-05-29
T04116,1275,12424,2023-10-21
T04117,1920,6869,2023-12-08
T04118,919,14928,2023-03-17
T04119,1174,2037,2023-10-17
T04120,452,14036,2023-08-15
T04121,1186,190096,2023-06-23
T04122,120,154258,2023-12-19
T04123,582,4568,2023-02-27
T04124,1948,66314,2023-09-03
T04125,1375,14514,2023-01-21
T04126,99,4470,2023-03-13
T04127,1191,9105,2023-12-14
T04128,1834,5399,2023-10-10
T04129,1687,6289,2023-03-01
T04130,1862,14571,2023-06-07
T04131,2000,5646,2023-01-13
T04132,514,6533,2023-07-25
T04133,664,9967,2023-11-13
T04134,401,2467,2023-04-23
T04135,365,84234,2023-08-17
T04136,1601,10275,2023-07-02
T04137,1350,14966,2023-02-17
T04138,581,8951,2023-06-17
T04139,1657,13915,2023-01-29
T04140,621,6631,2023-11-08
T04141,828,12182,2023-11-25
T04142,247,13488,2023-04-10
T04143,434,1793,2023-10-26
T04144,1117,1752,2023-09-27
T04145,1292,2631,2023-04-24
T04146,615,11259,2023-05-23
T04147,943,70238,2023-04-11
T04148,963,1266,2023-01-12
T04149,624,3035,2023-02-12
T04150,321,293645,2023-10-03
T04151,1947,7525,2023-08-17
T04152,1840,3588,2023-12-13
T04153,856,8230,2023-12-10
T04154,62,8479,2023-02-14
T04155,300,1011,2023-09-20
T04156,403,66072,2023-07-21
T04157,955,36518,2023-04-10
T04158,1672,2920,2023-09-09
T04159,1591,7949,2023-06-12
T04160,1644,3161,2023-11-05
T04161,1327,11649,2023-11-06
T04162,1794,5945,2023-09-19
T04163,253,3604,2023-01-29
T04164,1758,7663,2023-12-08
T04165,478,7681,2023-07-04
T04166,1393,45916,2023-07-23
T04167,1703,2529,2023-03-17
T04168,1965,11724,2023-08-07
T04169,160,57242,2023-07-09
T04170,961,5102,2023-07-17
T04171,1190,2350,2023-07-10
T04172,205,7092,2023-01-07
T04173,1291,11887,2023-05-26
T04174,1162,11631,2023-06-26
T04175,1392,93391,2023-06-29
T04176,1467,1848,2023-06-07
T04177,858,7493,2023-08-17
T04178,760,11249,2023-10-15
T04179,1591,3002,2023-02-14
T04180,1940,12894,2023-04-21
T04181,721,233354,2023-08-16
T04182,1041,13373,2023-08-01
T04183,68,4836,2023-08-15
T04184,133,8032,2023-05-28
T04185,1724,11739,2023-03-25
T04186,919,2494,2023-08-06
T04187,430,234470,2023-08-01
T04188,308,2559,2023-03-13
T04189,650,508,2023-10-28
T04190,1198,37973,2023-11-03
T04191,412,8812,2023-02-14
T04192,97,2276,2023-03-15
T04193,1707,3174,2023-04-17
T04194,1178,10726,2023-06-05
T04195,1719,4705,2023-09-01
T04196,1266,9510,2023-09-26
T04197,1328,2885,2023-06-21
T04198,1309,8291,2023-02-03
T04199,1051,1152,2023-10-30
T04200,1426,1132,2023-07-12
T04201,1384,12396,2023-02-15
T04202,1084,6629,2023-01-04
T04203,202,14387,2023-07-29
T04204,762,2975,2023-11-24
T04205,874,7919,2023-05-20
T04206,581,12371,2023-08-01
T04207,1994,3165,2023-03-31
T04208,370,8826,2023-10-12
T04209,533,2160,2023-08-25
T04210,1176,4751,2023-12-30
T04211,1126,3638,2023-10-18
T04212,899,2463,2023-03-12
T04213,607,12972,2023-04-13
T04214,1470,14204,2023-04-06
T04215,873,2678,2023-07-15
T04216,1253,2690,2023-05-29
T04217,1149,6133,2023-10-11
T04218,770,1605,2023-09-09
T04219,834,5902,2023-01-22
T04220,999,85947,2023-06-04
T04221,1905,7270,2023-10-27
T04222,938,13672,2023-06-05
T04223,236,645,2023-09-10
T04224,162,11511,2023-10-14
T04225,554,12094,2023-08-26
T04226,788,1670,2023-04-25
T04227,1377,2120,2023-01-14
T04228,1092,9691,2023-01-02
T04229,1197,10228,2023-03-20
T04230,1867,1138,2023-05-15
T04231,1661,10999,2023-06-03
T04232,1706,11649,2023-11-24
T04233,559,772,2023-11-22
T04234,261,8210,2023-08-30
T04235,217,6753,2023-03-05
T04236,1841,12836,2023-12-01
T04237,1148,972,2023-12-07
T04238,805,11290,2023-05-28
